EMPRESA (SIGLA);EMPRESA (NOME);EMPRESA (NACIONALIDADE);ANO;MÊS;AEROPORTO DE ORIGEM (SIGLA);AEROPORTO DE ORIGEM (NOME);AEROPORTO DE ORIGEM (UF);AEROPORTO DE ORIGEM (REGIÃO);AEROPORTO DE ORIGEM (PAÍS);AEROPORTO DE ORIGEM (CONTINENTE);AEROPORTO DE DESTINO (SIGLA);AEROPORTO DE DESTINO (NOME);AEROPORTO DE DESTINO (UF);AEROPORTO DE DESTINO (REGIÃO);AEROPORTO DE DESTINO (PAÍS);AEROPORTO DE DESTINO (CONTINENTE);NATUREZA;GRUPO DE VOO;PASSAGEIROS PAGOS;PASSAGEIROS GRÁTIS;CARGA PAGA (KG);CARGA GRÁTIS (KG);CORREIO (KG);ASK;RPK;ATK;RTK;COMBUSTÍVEL (LITROS);DISTÂNCIA VOADA (KM);DECOLAGENS;CARGA PAGA KM;CARGA GRATIS KM;CORREIO KM;ASSENTOS;PAYLOAD;HORAS VOADAS;BAGAGEM (KG)
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2025;11;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;1438;3;18658;1;0;5090436;4093986;543732;409641;116486;25623;9;53119326;2847;0;1788;190985;36,3333;17379
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2025;11;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;SBFI;FOZ DO IGUAÇU;PR;SUL;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;5212;24;2087;0;0;7113040;6150160;802181;538384;215297;35400;30;2462660;0;0;6028;679816;64,7;63283
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2025;11;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;14324;63;91962;2054;0;34788460;31183348;3717828;2785325;803612;193753;89;200201274;4471558;0;15980;1707793;273,95;113191
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2025;11;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;0;0;0;0;0;0;0;0;0;9131;0;3;0;0;0;537;60800;3,96667;0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2025;11;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;45859;1086;47703;1174;2;17875828;15508066;2018851;1316212;906098;92001;273;16075911;395638;674;53044;5990875;313,75;405703
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2025;11;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;SBJP;SANTA RITA;PB;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;1205;2;411;0;0;3182740;2355775;322406;196797;71626;17595;9;803505;0;0;1628;164916;25,25;9880
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2025;11;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;SBPA;PORTO ALEGRE;RS;SUL;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;14729;70;36305;2;0;20395716;16375590;2179173;1379091;627666;112200;100;40734210;2244;0;18178;1942267;211;99040
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2025;11;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;SBPS;PORTO SEGURO;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;256;1;0;0;0;144768;108160;14060;8148;4314;832;1;0;0;0;174;16900;1,66667;462
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2025;11;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;SBPS;PORTO SEGURO;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;3936;6;0;0;0;3952000;3141632;387668;250899;106748;22464;27;0;0;0;4750;465970;39,7167;19255
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2025;11;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;SBSL;SÃO LUÍS;MA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;1102;3;753;0;0;3268452;2480602;332163;208976;78149;18008;8;1695003;0;0;1452;147565;25;9436
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2025;11;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;0;0;0;0;0;0;0;0;0;8093;1080;3;0;0;0;0;0;3,51667;0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2025;11;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;0;0;0;0;0;211932;153468;20584;12019;5878;1218;1;0;0;0;174;16900;2,35;0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2025;11;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;9715;26;43818;485;0;12569760;11832870;1269985;1025025;336395;70644;58;53370324;590730;0;10320;1042692;113,467;69142
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2025;11;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;SBVT;VITÓRIA;ES;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;11540;44;27106;704;0;6362796;4823720;652348;396375;225778;35948;86;11330308;294272;0;15222;1560716;88,9;55771
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2025;11;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;SCEL;SANTIAGO;;;CHILE;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;13308;110;64;0;0;44564526;39045672;5974361;3229605;1310041;243522;83;187776;0;0;15189;2036255;388,45;102603
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2025;11;SBGO;GOIÂNIA;GO;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;10777;232;38422;20;0;2278414;1756651;237315;151439;129650;12714;78;6262786;3260;0;13978;1456156;54,3;82627
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2025;11;SBGO;GOIÂNIA;GO;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;22827;289;9458;2554;0;22999870;18363491;2679135;1554839;755873;115687;143;7651522;2066186;0;28430;3311698;243,917;211276
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2025;11;SBGO;GOIÂNIA;GO;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;0;0;0;0;0;163240;94976;18443;7969;5594;742;1;0;0;0;220;24856;2,16667;0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2025;11;SBGO;GOIÂNIA;GO;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;22026;253;39917;75;0;21478860;18105372;2278169;1481170;662022;126588;154;32811774;61650;0;26130;2771599;247,467;110137
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2025;11;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;EDDF;FRANKFURT AM MAIN;;;ALEMANHA;EUROPA;INTERNACIONAL;REGULAR;9737;32;450781;70;0;120515400;95403126;18753360;13082528;3581517;293940;30;4416752294;685860;0;12300;1914000;352,783;154170
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2025;11;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;EGLL;LONDON, ENGLAND;;;REINO UNIDO;EUROPA;INTERNACIONAL;REGULAR;11491;52;351270;190;0;116370300;108716351;18205856;13210124;3445779;283830;30;3323365476;1797590;0;12300;1924308;338,75;183178
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2025;11;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;FAOR;JOHANNESBURG;;;ÁFRICA DO SUL;ÁFRICA;INTERNACIONAL;REGULAR;4576;9;48346;2782;14254;37944000;34045440;6652760;3508548;945702;126480;17;359694240;20698080;106049760;5100;894189;147,6;65780
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2025;11;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KBOS;BOSTON, MASSACHUSETTS;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;3009;31;148708;1586;0;30178200;23283642;5221682;3283537;863540;100594;13;1150702498;12272468;0;3900;674811;127,483;49957
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2025;11;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KJFK;NEW YORK, NEW YORK;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;7152;45;595303;6793;0;68960672;54812928;12120078;9484836;1984175;229920;30;4562402192;52061552;0;8998;1581432;289,083;105882
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2025;11;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KLAX;LOS ANGELES, CALIFORNIA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;4489;34;186641;4518;156;50586900;44526391;6737175;5861218;1426626;168623;17;1851292066;44814042;1547364;5100;679220;208,2;67437
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2025;11;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KMCO;ORLANDO, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;10021;204;439589;562;0;78306600;68834249;14342956;9096220;2119862;261022;38;3019536831;3860378;0;11400;2088073;333,8;133081
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2025;11;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;17896;312;1265979;30657;3613;140749340;117648304;23575444;18729454;4196159;394440;60;8322545916;201539118;23751862;21410;3586169;504,833;237232
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2025;11;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;LEBL;BARCELONA;;;ESPANHA;EUROPA;INTERNACIONAL;REGULAR;4877;44;256126;0;0;48558100;42746905;7965939;6092997;1346085;149005;17;2244944372;0;0;5540;908836;175,25;73251
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2025;11;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;LEMD;MADRID;;;ESPANHA;EUROPA;INTERNACIONAL;REGULAR;10136;70;564636;3;49918;100167368;84919408;17506868;12649005;2650551;335120;40;4730520394;25134;418213002;11956;2089626;395,7;135037
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2025;11;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;LFPG;PARIS;;;FRANÇA;EUROPA;INTERNACIONAL;REGULAR;8099;81;342297;3265;0;84645000;76171095;13174284;9968955;2284051;282150;30;3219303287;30707325;0;9000;1400776;335,65;110243
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2025;11;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;LIMC;MILAN;;;ITÁLIA;EUROPA;INTERNACIONAL;REGULAR;10488;69;386891;0;0;116665500;99478680;18297007;12595942;3448063;284550;30;3669661149;0;0;12300;1929047;333,9;154496
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2025;11;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;LIRF;ROME;;;ITÁLIA;EUROPA;INTERNACIONAL;REGULAR;7375;110;40806;0;0;81218130;69568375;12853283;6521334;2252225;198093;21;384923000;0;0;8610;1362588;231,55;97402
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2025;11;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;LPPT;LISBOA;;;PORTUGAL;EUROPA;INTERNACIONAL;REGULAR;15876;107;569935;0;0;173586060;123928830;28816268;15525980;4740123;468165;59;4522434227;0;0;21876;3631543;562,067;218614
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2025;11;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;MMMX;MEXICO;;;MÉXICO;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;7292;6;523850;0;0;66852402;54201436;12112682;8547421;1892041;222990;30;3893777040;0;0;8994;1629584;276,5;79181
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2025;11;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SABE;BUENOS AIRES;;;ARGENTINA;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;19979;56;0;0;0;37789752;33844426;3905260;2932643;1100203;216832;128;0;0;0;22308;2305386;372,383;232805
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2025;11;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SACO;CÓRDOBA, CÓRDOBA PROVINCE;;;ARGENTINA;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;4034;12;43;0;0;10715736;7882436;1133596;681250;295270;58620;30;84022;0;0;5484;580149;100,583;46058
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2025;11;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SAEZ;EZEIZA, BUENOS AIRES PROVINCE;;;ARGENTINA;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;2282;11;3599;0;0;4274004;3929604;456599;362967;122283;22386;13;6197478;0;0;2482;265159;39,7333;36037
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2025;11;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SAME;MENDOZA, MENDOZA PROVINCE;;;ARGENTINA;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;2566;0;24;0;0;7283016;6204588;767731;552531;194957;41106;17;58032;0;0;3012;317510;67,0167;36037
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2025;11;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBAR;ARACAJU;SE;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;16675;121;91109;460;0;31709590;28430875;3622033;2527469;720271;153450;90;155340845;784300;0;18598;2124372;229,033;140679
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2025;11;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBBE;BELÉM;PA;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;31179;287;189849;1159;2;87975828;76731519;10351561;7142701;2022574;438058;178;467218389;2852299;4922;35748;4206259;623,433;374119
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2025;11;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;0;0;0;0;0;0;0;0;0;12137;2565;3;0;0;0;0;0;5,58333;0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2025;11;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;34961;920;161095;31560;30;34636050;30013065;3953964;2668581;1015327;176985;207;137736225;26983800;25650;40510;4624587;341,85;326031
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2025;11;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBBV;BOA VISTA;RR;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;1255;8;4361;114;0;5549040;4145265;563028;394773;117619;29727;9;14404383;376542;0;1680;170461;40,65;21035
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2025;11;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBCA;CASCAVEL;PR;SUL;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;6210;22;0;0;0;5161488;4558140;521248;376828;183722;30828;42;0;0;0;7032;710181;65,45;47671
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2025;11;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBCF;CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;0;0;0;0;0;0;0;0;0;2408;496;1;0;0;0;0;0;1,05;0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2025;11;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBCF;CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;30872;595;46420;6331;0;17295520;15312512;2003275;1331410;580367;87296;176;23024320;3140176;0;34870;4038954;202,883;322650
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2025;11;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBCG;CAMPO GRANDE;MS;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;18111;341;56410;1708;0;20507270;16426677;2306140;1415104;639049;104305;115;51163870;1549156;0;22610;2542633;206,217;145531
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2025;11;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBCH;CHAPECÓ;SC;SUL;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;10969;63;18766;106;0;10939344;8182874;1109573;684129;366585;64902;87;13999436;79076;0;14664;1487420;133,483;75679
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2025;11;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;36460;1042;36772;5043;91;14654380;13089140;1659917;1140175;631689;73236;204;13201148;1810437;32669;40820;4623839;211,383;404884
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2025;11;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBCX;CAXIAS DO SUL;RS;SUL;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;4316;34;0;0;0;4047812;3426904;414085;283151;120753;23820;30;0;0;0;5098;521540;49,5167;32934
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2025;11;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBCY;VÁRZEA GRANDE;MT;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;19375;156;92220;1667;0;30877280;25768750;3487768;2302623;830083;156940;118;122652600;2217110;0;23216;2622390;268,35;185996
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2025;11;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBDB;BONITO;MS;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;1058;6;0;0;0;1443240;1116190;162052;89410;46427;9495;9;0;0;0;1368;153606;17,45;5403
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2025;11;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBDO;DOURADOS;MS;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;1466;24;0;0;0;1536504;1285682;173970;106047;55664;10524;12;0;0;0;1752;198379;21,0667;10977
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2025;11;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;21433;165;179704;1296;0;66249108;57804801;7884405;5537395;1544867;312852;116;484661690;3495312;0;24564;2923406;445,817;266011
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2025;11;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBFI;FOZ DO IGUAÇU;PR;SUL;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;21874;254;10321;3453;0;20589270;18483530;2352930;1562114;662906;101400;120;8721245;2917785;0;24366;2784563;205,55;197856
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2025;11;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBFL;FLORIANÓPOLIS;SC;SUL;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;121;0;0;0;0;89610;62315;8703;4764;3475;515;1;0;0;0;174;16900;1,25;177
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2025;11;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBFL;FLORIANÓPOLIS;SC;SUL;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;32485;479;28485;1415;0;17987920;16729775;2019339;1437045;647335;92185;179;14669775;728725;0;34928;3921142;222,7;325704
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2025;11;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBFN;FERNANDO DE NORONHA;PE;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;2440;31;0;0;0;7676802;6463560;912303;532009;226497;55629;21;0;0;0;2898;344400;75,75;17838
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2025;11;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;42117;564;312088;14001;0;110435738;99454125;13694897;9093961;2452678;513993;219;732470536;32860347;0;47054;5835085;714,484;381300
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2025;11;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;47108;1143;163827;9732;61;17910202;15875396;2046131;1397284;670686;91664;272;55209699;3279684;20557;53146;6071835;271,1;449624
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2025;11;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBGO;GOIÂNIA;GO;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;23232;349;43184;3205;0;23143872;18794688;2591957;1665906;675898;117305;145;34935856;2592845;0;28608;3203934;225,2;273730
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2025;11;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;0;0;0;0;0;0;0;0;0;68235;0;39;0;0;0;7912;943777;33,1;0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2025;11;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;0;0;0;0;0;;;;;;;;;;;;;;0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2025;11;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;0;0;0;0;0;;;;;;;;;;;;;;0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2025;11;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBIL;ILHÉUS;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;8871;51;19822;170;0;12337752;10777920;1232538;920007;306046;72924;59;24499992;210120;0;9982;997218;115,05;71513
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2025;11;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBIZ;IMPERATRIZ;MA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;114;3;0;0;0;346956;227316;33698;17429;9052;1994;1;0;0;0;174;16900;2,93333;191
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2025;11;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBIZ;IMPERATRIZ;MA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;3802;21;20294;25;0;9942084;7581188;974251;680593;254737;57826;29;40466236;49850;0;4986;488600;85,1333;35883
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2025;11;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBJA;JAGUARUNA;SC;SUL;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;5422;52;0;0;0;5093452;3453814;521777;285480;171521;30576;48;0;0;0;7996;819153;64,7833;41549
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2025;11;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBJE;CRUZ;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;4743;46;0;0;0;12609432;11269368;1233474;940069;298763;71280;30;0;0;0;5307;519144;96,2833;39933
